================================================================================
严苛版中线买点 回测报告（评分≥85分 + 6项过滤 + 回踩入场）
回测时间: 2026-06-27 21:18
入场方式: 信号后等待回踩MA10/MA20确认
过滤条件: 评分≥85 + 6项(量比0.5~2.5+趋势连续+MACD零轴张口+RSI60~85)
================================================================================

总计扫描: 182 只股票
累计交易日: 21829 天
严苛信号数: 452 个

────────────────────────────────────────────────────────────────────────────────
一、各股票评分统计
--------------------------------------------------------------------------------
代码                     评分范围     均值   S级     严苛信号
  002519.SZ  |  评分区间 65~75  |  均值 70.0  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260206      趋势确认    75  +10.06%  -7.96% -19.08%   73.8  2.21
  20260210      趋势确认    65   +4.88%  -4.75% -15.95%   76.7  1.45
  → +1日 均值= -0.38% 胜率= 50.0% 最大= +0.92% 最小= -1.69%
  → +5日 均值= +5.34% 胜率=100.0% 最大= +8.45% 最小= +2.24%
  → +10日 均值= -6.36% 胜率=  0.0% 最大= -4.75% 最小= -7.96%
  → +20日 均值=-17.52% 胜率=  0.0% 最大=-15.95% 最小=-19.08%

============================================================
  600089.SH  |  评分区间 36~36  |  均值 36.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260212      趋势确认    36   +4.22% +14.43%  -1.68%   62.3  1.74

============================================================
  600736.SH  |  评分区间 46~46  |  均值 46.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260422      趋势确认    46   +9.97% +19.00% -13.38%   92.4  5.11

============================================================
  601958.SH  |  评分区间 39~59  |  均值 50.7  |  严苛信号 7次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260211      趋势确认    47   +7.08% +16.49% -10.24%   64.4  1.52
  20260225      趋势确认    39   +4.67%  +2.89% -17.81%   70.6  1.33
  20260227      趋势确认    59  +10.00% -14.70% -25.68%   83.8  1.86
  20260302      趋势确认    57   +7.95% -18.77% -28.46%   88.8  2.25
  20260527      趋势确认    39   +5.08%  -3.01% +13.42%   76.6  2.24
  20260528      趋势确认    56  +10.00%  -3.70%  +2.38%   85.0  1.77
  20260615      趋势确认    58   +9.99%  -3.45%  -3.45%   79.9  4.50
  → +1日 均值= -0.25% 胜率= 57.1% 最大=+10.60% 最小=-12.45%
  → +5日 均值= -1.02% 胜率= 28.6% 最大=+16.26% 最小=-17.13%
  → +10日 均值= -3.46% 胜率= 28.6% 最大=+16.49% 最小=-18.77%
  → +20日 均值= -9.98% 胜率= 28.6% 最大=+13.42% 最小=-28.46%

============================================================
  002041.SZ  |  评分区间 37~37  |  均值 37.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260304      趋势确认    37   +7.04%  -6.64% -10.60%   86.6  2.07

============================================================
  688331.SH  |  评分区间 44~76  |  均值 57.0  |  严苛信号 6次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260210      趋势确认    44   +5.23% -13.08% +13.86%   69.4  1.31
  20260310      趋势确认    45  +10.27%  -1.71% +16.77%   80.2  1.50
  20260318      趋势确认    48   +7.20% +24.93% +25.08%   77.9  1.34
  20260330      趋势确认    54   +5.52% +14.62%  +0.77%   77.3  1.80
  20260401      趋势确认    76  +11.83%  +5.95%  -9.87%   84.3  1.71
  20260402      趋势确认    75   +4.12%  +1.17% -10.34%   87.0  1.66
  → +1日 均值= +0.70% 胜率= 33.3% 最大=+10.77% 最小= -3.97%
  → +5日 均值= -0.04% 胜率= 50.0% 最大= +8.84% 最小= -7.48%
  → +10日 均值= +5.31% 胜率= 66.7% 最大=+24.93% 最小=-13.08%
  → +20日 均值= +6.04% 胜率= 66.7% 最大=+25.08% 最小=-10.34%

============================================================
  300397.SZ  |  评分区间 34~36  |  均值 35.0  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260513      趋势确认    34   +4.00%  -0.91%  -8.63%   84.2  1.30
  20260617      趋势确认    36   +7.55%  -7.34%  -7.34%   84.1  2.40
  → +1日 均值= -2.70% 胜率=  0.0% 最大= -0.56% 最小= -4.84%
  → +5日 均值= -4.54% 胜率=  0.0% 最大= -1.75% 最小= -7.34%
  → +10日 均值= -4.12% 胜率=  0.0% 最大= -0.91% 最小= -7.34%
  → +20日 均值= -7.99% 胜率=  0.0% 最大= -7.34% 最小= -8.63%

============================================================
  300467.SZ  |  评分区间 60~60  |  均值 60.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260427      趋势确认    60  +17.83%  +4.87%  -8.86%   85.7  5.93

============================================================
  603888.SH  |  评分区间 55~55  |  均值 55.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260210      趋势确认    55  +10.02% -20.75% -22.56%   72.5  2.17

============================================================
  301487.SZ  |  评分区间 38~38  |  均值 38.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260506      趋势确认    38   +5.46%  -0.16%  -9.00%   78.4  1.47

============================================================
  300252.SZ  |  评分区间 37~37  |  均值 37.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260616      趋势确认    37   +4.70%  -3.20%  -3.20%   75.5  1.46

============================================================
  603077.SH  |  评分区间 44~55  |  均值 49.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260225      趋势确认    44   +9.92%  +8.82% -10.13%   77.8  1.66
  20260312      趋势确认    55   +9.90% -14.11% -10.21%   88.0  1.81
  → +1日 均值= -4.68% 胜率=  0.0% 最大= -4.25% 最小= -5.11%
  → +5日 均值=-12.82% 胜率=  0.0% 最大= -8.82% 最小=-16.82%
  → +10日 均值= -2.64% 胜率= 50.0% 最大= +8.82% 最小=-14.11%
  → +20日 均值=-10.17% 胜率=  0.0% 最大=-10.13% 最小=-10.21%

============================================================
  002708.SZ  |  评分区间 40~40  |  均值 40.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260417      趋势确认    40   +6.82%  -3.86%  +5.31%   83.2  2.53

============================================================
  688131.SH  |  评分区间 35~35  |  均值 35.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260623      趋势确认    35   +4.61%  +0.14%  +0.14%   83.8  1.50

============================================================
  688097.SH  |  评分区间 41~41  |  均值 41.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260603      趋势确认    41  +11.94%  +0.68% -16.24%   81.4  2.36

============================================================
  688710.SH  |  评分区间 54~56  |  均值 55.0  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260327      趋势确认    56  +14.57%  +9.92%  +3.66%   77.1  3.55
  20260330      趋势确认    54   +5.77%  +2.62%  -2.59%   81.5  2.08
  → +1日 均值= +4.53% 胜率=100.0% 最大= +8.23% 最小= +0.83%
  → +5日 均值= -2.33% 胜率=  0.0% 最大= -0.61% 最小= -4.04%
  → +10日 均值= +6.27% 胜率=100.0% 最大= +9.92% 最小= +2.62%
  → +20日 均值= +0.54% 胜率= 50.0% 最大= +3.66% 最小= -2.59%

============================================================
  688048.SH  |  评分区间 35~47  |  均值 41.0  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260226      趋势确认    35   +4.93% +17.32% +55.83%   70.0  1.32
  20260303      趋势确认    47   +5.97%  +1.86% +41.11%   76.8  1.39
  → +1日 均值= +6.11% 胜率=100.0% 最大= +6.83% 最小= +5.38%
  → +5日 均值=+11.53% 胜率=100.0% 最大=+16.27% 最小= +6.78%
  → +10日 均值= +9.59% 胜率=100.0% 最大=+17.32% 最小= +1.86%
  → +20日 均值=+48.47% 胜率=100.0% 最大=+55.83% 最小=+41.11%

============================================================
  600246.SH  |  评分区间 38~45  |  均值 41.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260430      趋势确认    38  +10.05% +20.22% +45.09%   75.9  1.70
  20260507      趋势确认    45   +6.33% +29.67% +43.72%   84.4  1.39
  → +1日 均值= +5.12% 胜率=100.0% 最大= +6.53% 最小= +3.72%
  → +5日 均值=+10.59% 胜率=100.0% 最大=+11.17% 最小=+10.00%
  → +10日 均值=+24.95% 胜率=100.0% 最大=+29.67% 最小=+20.22%
  → +20日 均值=+44.41% 胜率=100.0% 最大=+45.09% 最小=+43.72%

============================================================
  603416.SH  |  评分区间 35~49  |  均值 42.0  |  严苛信号 2次
